Day,Source,Account name,Campaign name,Ad Set Name,Ad name,Amount spent (USD),Impressions,Reach,Frequency,Link clicks,Registrations Completed,Adds to cart,Checkouts Initiated,Purchases,Purchases conversion value
2025-07-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-07,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-08,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-09,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-10,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-11,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-12,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-13,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-14,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-15,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-16,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-17,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-18,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-19,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-20,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-21,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-22,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-23,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-24,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-25,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-26,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-27,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-28,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-29,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-30,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-31,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-08-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-08-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-08-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-08-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-08-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-08-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,Untitled ad,0.0,0,,,0,0,0,0,0,0.0
2025-07-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-07,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-08,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-09,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-10,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-11,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-12,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-13,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-14,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-15,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-16,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-17,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-18,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-19,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-20,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-21,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-22,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-23,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-24,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-25,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-26,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-27,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-28,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-29,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-30,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-31,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-07,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-08,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-09,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-10,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-11,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-12,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-13,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-14,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-15,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-16,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-17,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-18,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-19,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-20,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-21,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-22,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-23,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-24,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-25,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-26,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-27,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-28,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-29,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-30,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-31,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-08-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL PAGE_241029,LUVDRUG_C_pheromone2_250228,0.0,0,,,0,0,0,0,0,0.0
2025-07-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-07,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-08,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-09,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-10,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-11,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-12,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-13,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-14,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-15,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-16,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-17,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-18,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-19,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-20,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
2025-07-21,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,FIRSTLUV_C_reunite_250226,0.0,0,,,0,0,0,0,0,0.0
